Source,Target,Weight
S. McTominay,A. Valencia,4
Ander Herrera,P. Pogba,3
Ander Herrera,A. Valencia,2
P. Pogba,A. S\u00e1nchez,2
A. Valencia,S. McTominay,2
P. Jones,C. Smalling,2
A. Valencia,P. Pogba,2
P. Pogba,David de Gea,1
David de Gea,V. Lindel\u00f6f,1
P. Jones,Ander Herrera,1
C. Smalling,P. Jones,1
J. Lingard,C. Smalling,1
P. Pogba,Ander Herrera,1
A. Valencia,J. Lingard,1
P. Pogba,P. Jones,1
A. Valencia,Ander Herrera,1
J. Lingard,Ander Herrera,1
L. Shaw,A. S\u00e1nchez,1
A. S\u00e1nchez,S. McTominay,1
P. Pogba,L. Shaw,1
C. Smalling,S. McTominay,1
A. S\u00e1nchez,P. Pogba,1
L. Shaw,P. Pogba,1
Ander Herrera,S. McTominay,1
A. Valencia,L. Shaw,1
David de Gea,Ander Herrera,1
S. McTominay,Ander Herrera,1
V. Lindel\u00f6f,J. Lingard,1
P. Jones,David de Gea,1
Ander Herrera,P. Jones,1
A. S\u00e1nchez,Ander Herrera,1
C. Smalling,V. Lindel\u00f6f,1
V. Lindel\u00f6f,A. Valencia,1
