Source,Target,Weight
M. Holgate,D. Calvert-Lewin,2
L. Baines,M. Holgate,2
M. Holgate,I. Gueye,2
M. Keane,J. Pickford,2
D. Calvert-Lewin,W. Rooney,2
W. Rooney,D. Calvert-Lewin,2
A. Williams,T. Davies,1
T. Davies,W. Rooney,1
I. Gueye,M. Holgate,1
M. Holgate,J. Pickford,1
I. Gueye,W. Rooney,1
J. Pickford,I. Gueye,1
T. Davies,M. Holgate,1
P. Jagielka,M. Keane,1
J. Pickford,M. Holgate,1
D. Calvert-Lewin,M. Holgate,1
D. Calvert-Lewin,T. Davies,1
M. Holgate,T. Davies,1
M. Keane,M. Holgate,1
W. Rooney,M. Keane,1
M. Holgate,M. Keane,1
J. Pickford,A. Williams,1
P. Jagielka,J. Pickford,1
A. Williams,L. Baines,1
J. Pickford,L. Baines,1
T. Davies,A. Williams,1
L. Baines,W. Rooney,1
W. Rooney,P. Jagielka,1
I. Gueye,L. Baines,1
W. Rooney,L. Baines,1
L. Baines,D. Calvert-Lewin,1
