Name,Field Time,Position_DEF,Position_FWD,Position_GKP,Position_MID,Foot_left,Foot_right
S. Arfield,58,0,0,0,1,0,1
A. Westwood,69,0,0,0,1,0,1
J. Gu\u00f0munds\u00adson,82,0,0,0,1,1,0
K. Long,90,1,0,0,0,0,1
J. Cork,90,0,0,0,1,0,1
B. Mee,90,1,0,0,0,1,0
J. Hendrick,90,0,0,0,1,0,1
C. Taylor,90,1,0,0,0,1,0
A. Barnes,90,0,1,0,0,0,1
N. Pope,90,0,0,1,0,0,1
P. Bardsley,90,1,0,0,0,0,1
A. Lennon,32,0,0,0,1,0,1
S. Vokes,21,0,1,0,0,0,1
G. N'Koudou,8,0,1,0,0,0,1
