Source,Target,Weight
Manu Garc\u00eda,Ibai G\u00f3mez,3
Fernando Pacheco,Manu Garc\u00eda,3
Rub\u00e9n Duarte,Ibai G\u00f3mez,3
Ibai G\u00f3mez,Rub\u00e9n Duarte,2
D. Torres,Fernando Pacheco,2
D. Torres,Burgui,2
G. Marip\u00e1n,Rub\u00e9n Duarte,2
Rodrigo Ely,G. Marip\u00e1n,2
Rodrigo Ely,D. Torres,1
G. Marip\u00e1n,Rodrigo Ely,1
Ibai G\u00f3mez,D. Torres,1
Munir,D. Torres,1
Fernando Pacheco,D. Torres,1
Ibai G\u00f3mez,Manu Garc\u00eda,1
D. Torres,G. Marip\u00e1n,1
Burgui,Rodrigo Ely,1
G. Marip\u00e1n,Fernando Pacheco,1
Fernando Pacheco,Alexis,1
Rub\u00e9n Duarte,Fernando Pacheco,1
Ibai G\u00f3mez,Fernando Pacheco,1
D. Torres,Manu Garc\u00eda,1
Burgui,D. Torres,1
Rub\u00e9n Duarte,G. Marip\u00e1n,1
Manu Garc\u00eda,Rub\u00e9n Duarte,1
Alexis,Rodrigo Ely,1
Manu Garc\u00eda,Munir,1
