Source,Target,Weight
S. Janko,R. Cabella,2
Gabriel Silva,H. Ma\u00efga,2
H. Ma\u00efga,K. Th\u00e9ophile Catherine,1
R. Hamouma,Gabriel Silva,1
L. Lacroix,H. Ma\u00efga,1
S. Ruffier,L. Lacroix,1
S. Janko,K. Monnet-Paquet,1
K. Monnet-Paquet,H. Ma\u00efga,1
K. Th\u00e9ophile Catherine,S. Ruffier,1
H. Ma\u00efga,V. Pajot,1
Gabriel Silva,R. Hamouma,1
H. Ma\u00efga,Gabriel Silva,1
Gabriel Silva,S. Janko,1
R. Cabella,S. Janko,1
R. Cabella,Gabriel Silva,1
K. Monnet-Paquet,Gabriel Silva,1
H. Ma\u00efga,K. Monnet-Paquet,1
