Source,Target,Weight
\u00d6. Toprak,M. Schmelzer,5
A. Yarmolenko,J. Weigl,5
J. Toljan,J. Weigl,5
\u00d6. Toprak,S. Kagawa,4
Bartra,\u00d6. Toprak,4
J. Weigl,Bartra,4
S. Kagawa,G. Castro,3
J. Toljan,A. Yarmolenko,3
J. Weigl,A. Yarmolenko,3
\u00d6. Toprak,Bartra,3
M. Schmelzer,S. Kagawa,3
M. Schmelzer,J. Weigl,3
S. Kagawa,\u00d6. Toprak,3
J. Weigl,\u00d6. Toprak,3
G. Castro,C. Pulisic,3
J. Weigl,S. Kagawa,2
R. B\u00fcrki,Bartra,2
\u00d6. Toprak,C. Pulisic,2
M. Schmelzer,C. Pulisic,2
C. Pulisic,G. Castro,2
S. Kagawa,C. Pulisic,2
G. Castro,\u00d6. Toprak,2
J. Weigl,R. B\u00fcrki,2
C. Pulisic,\u00d6. Toprak,2
J. Toljan,M. Schmelzer,2
M. Schmelzer,\u00d6. Toprak,2
J. Toljan,Bartra,2
\u00d6. Toprak,J. Toljan,2
R. B\u00fcrki,J. Toljan,2
C. Pulisic,R. B\u00fcrki,2
A. Yarmolenko,J. Toljan,2
S. Kagawa,M. Schmelzer,2
Bartra,J. Toljan,2
A. Yarmolenko,P. Aubameyang,2
Bartra,J. Weigl,2
M. Schmelzer,J. Toljan,1
C. Pulisic,J. Weigl,1
J. Weigl,P. Aubameyang,1
C. Pulisic,S. Kagawa,1
C. Pulisic,J. Toljan,1
S. Kagawa,Bartra,1
J. Weigl,G. Castro,1
J. Weigl,C. Pulisic,1
R. B\u00fcrki,\u00d6. Toprak,1
G. Castro,J. Toljan,1
P. Aubameyang,J. Toljan,1
G. Castro,R. B\u00fcrki,1
R. B\u00fcrki,S. Kagawa,1
G. Castro,J. Weigl,1
P. Aubameyang,G. Castro,1
J. Weigl,J. Toljan,1
\u00d6. Toprak,G. Castro,1
P. Aubameyang,A. Yarmolenko,1
P. Aubameyang,\u00d6. Toprak,1
Bartra,M. Schmelzer,1
\u00d6. Toprak,P. Aubameyang,1
G. Castro,S. Kagawa,1
A. Yarmolenko,G. Castro,1
Bartra,R. B\u00fcrki,1
S. Kagawa,A. Yarmolenko,1
A. Yarmolenko,S. Kagawa,1
Bartra,S. Kagawa,1
G. Castro,A. Yarmolenko,1
Bartra,A. Yarmolenko,1
S. Kagawa,J. Weigl,1
J. Toljan,G. Castro,1
\u00d6. Toprak,A. Yarmolenko,1
C. Pulisic,M. Schmelzer,1
