Source,Target,Weight
Juanfran,Lucas P\u00e9rez,7
Luisinho,Adri\u00e1n L\u00f3pez,5
Lucas P\u00e9rez,Juanfran,5
Albentosa,Luisinho,4
Juanfran,M. Krohn-Dehli,4
Albentosa,Juanfran,4
Adri\u00e1n L\u00f3pez,Luisinho,4
B\u00f3veda,Luisinho,3
Albentosa,B\u00f3veda,3
M. Krohn-Dehli,Albentosa,3
Juanfran,Adri\u00e1n L\u00f3pez,3
M. Krohn-Dehli,Lucas P\u00e9rez,3
B\u00f3veda,C. Borges,3
Rub\u00e9n,F. Andone,3
M. Krohn-Dehli,B\u00f3veda,3
B\u00f3veda,Albentosa,3
F. Andone,Albentosa,2
M. Krohn-Dehli,Juanfran,2
C. Borges,Juanfran,2
C. Borges,Luisinho,2
Juanfran,C. Borges,2
Luisinho,Rub\u00e9n,2
Adri\u00e1n L\u00f3pez,C. Borges,2
Z. Bakkali,Luisinho,2
Lucas P\u00e9rez,Z. Bakkali,2
Rub\u00e9n,Adri\u00e1n L\u00f3pez,2
Adri\u00e1n L\u00f3pez,Lucas P\u00e9rez,2
C. Borges,M. Krohn-Dehli,2
Juanfran,B\u00f3veda,2
Lucas P\u00e9rez,C. Borges,2
F. Andone,M. Krohn-Dehli,2
C. Borges,B\u00f3veda,2
Luisinho,B\u00f3veda,2
M. Krohn-Dehli,C. Borges,2
Luisinho,C. Borges,2
B\u00f3veda,Rub\u00e9n,2
Albentosa,M. Krohn-Dehli,2
Adri\u00e1n L\u00f3pez,Juanfran,2
Luisinho,Z. Bakkali,2
Adri\u00e1n L\u00f3pez,M. Krohn-Dehli,2
Z. Bakkali,Juanfran,2
Luisinho,Albentosa,2
C. Borges,Albentosa,2
B\u00f3veda,F. Andone,2
C. Borges,F. Andone,1
C. Borges,Lucas P\u00e9rez,1
Adri\u00e1n L\u00f3pez,Z. Bakkali,1
Rub\u00e9n,C. Borges,1
Lucas P\u00e9rez,Adri\u00e1n L\u00f3pez,1
Juanfran,Luisinho,1
F. Andone,Rub\u00e9n,1
Lucas P\u00e9rez,Luisinho,1
Lucas P\u00e9rez,B\u00f3veda,1
C. Borges,Adri\u00e1n L\u00f3pez,1
Juanfran,Rub\u00e9n,1
Juanfran,Albentosa,1
Lucas P\u00e9rez,Albentosa,1
C. Borges,Z. Bakkali,1
Z. Bakkali,Adri\u00e1n L\u00f3pez,1
F. Andone,Juanfran,1
Z. Bakkali,F. Andone,1
Adri\u00e1n L\u00f3pez,B\u00f3veda,1
Rub\u00e9n,Juanfran,1
Rub\u00e9n,M. Krohn-Dehli,1
F. Andone,Z. Bakkali,1
M. Krohn-Dehli,Rub\u00e9n,1
Albentosa,Rub\u00e9n,1
Luisinho,M. Krohn-Dehli,1
B\u00f3veda,Juanfran,1
Z. Bakkali,Albentosa,1
Luisinho,Lucas P\u00e9rez,1
M. Krohn-Dehli,Luisinho,1
Albentosa,Adri\u00e1n L\u00f3pez,1
Lucas P\u00e9rez,M. Krohn-Dehli,1
