Name,Field Time,Position_DEF,Position_FWD,Position_GKP,Position_MID,Foot_left,Foot_right
T. Kleindienst,58,0,1,0,0,0,1
F. Niederlechner,78,0,1,0,0,0,1
P. Stenzel,90,1,0,0,0,0,1
J. Schuster,90,0,0,0,1,0,1
P. Lienhart,90,1,0,0,0,0,1
J. Haberer,90,0,0,0,1,0,1
C. G\u00fcnter,90,1,0,0,0,1,0
M. Kempf,90,1,0,0,0,1,0
A. Schwolow,90,0,0,1,0,0,1
N. H\u00f6fler,90,0,0,0,1,0,1
M. Frantz,90,0,0,0,1,0,1
N. Petersen,32,0,1,0,0,0,1
M. Terrazzino,12,0,1,0,0,0,1
