Source,Target,Weight
A. Nalini,D. Pavlovic,3
M. Trotta,D. Pavlovic,2
D. Pavlovic,A. Nalini,2
A. Nalini,M. Trotta,2
M. Trotta,A. Nalini,2
D. Pavlovic,R. Mandragora,2
M. Rohd\u00e9n,M. Sampirisi,2
R. Mandragora,M. Trotta,2
M. Sampirisi,A. Nalini,2
M. Sampirisi,M. Rohd\u00e9n,1
A. Barberis,M. Sampirisi,1
D. Pavlovic,A. Budimir,1
A. Budimir,M. Trotta,1
A. Barberis,M. Rohd\u00e9n,1
F. Ceccherini,R. Mandragora,1
M. Rohd\u00e9n,M. Trotta,1
F. Ceccherini,A. Barberis,1
R. Mandragora,A. Cordaz,1
D. Pavlovic,A. Barberis,1
A. Barberis,A. Budimir,1
A. Cordaz,A. Budimir,1
A. Budimir,A. Barberis,1
A. Barberis,A. Nalini,1
A. Budimir,F. Ceccherini,1
M. Trotta,F. Ceccherini,1
A. Nalini,A. Barberis,1
F. Ceccherini,S. Simi\u010d,1
D. Pavlovic,M. Rohd\u00e9n,1
S. Simi\u010d,R. Mandragora,1
A. Nalini,F. Ceccherini,1
R. Mandragora,D. Pavlovic,1
