Source,Target,Weight
D. Diekmeier,G. Sakai,3
A. Hunt,D. Diekmeier,2
A. Hunt,K. Papadopoulos,2
K. Papadopoulos,G. Sakai,2
G. Jung,D. Diekmeier,2
K. Papadopoulos,F. Kosti\u0107,2
M. Mavraj,Douglas Santos,2
G. Jung,K. Papadopoulos,2
G. Sakai,M. Mavraj,2
G. Sakai,D. Diekmeier,2
K. Papadopoulos,G. Jung,2
G. Jung,L. Waldschmidt,2
G. Sakai,K. Papadopoulos,2
M. Mavraj,D. Diekmeier,1
M. Mavraj,F. Kosti\u0107,1
F. Kosti\u0107,G. Jung,1
F. Kosti\u0107,L. Waldschmidt,1
D. Diekmeier,K. Papadopoulos,1
K. Papadopoulos,A. Hunt,1
F. Kosti\u0107,G. Sakai,1
K. Papadopoulos,M. Mavraj,1
L. Waldschmidt,A. Hunt,1
Douglas Santos,K. Papadopoulos,1
K. Papadopoulos,J. Arp,1
M. Mavraj,J. Arp,1
J. Arp,G. Jung,1
J. Arp,Douglas Santos,1
J. Arp,M. Mavraj,1
D. Diekmeier,J. Arp,1
Douglas Santos,M. Mavraj,1
M. Mavraj,K. Papadopoulos,1
Douglas Santos,A. Hunt,1
L. Waldschmidt,D. Diekmeier,1
D. Diekmeier,Douglas Santos,1
Douglas Santos,G. Jung,1
L. Waldschmidt,F. Kosti\u0107,1
D. Diekmeier,A. Hunt,1
Douglas Santos,G. Sakai,1
F. Kosti\u0107,Douglas Santos,1
D. Diekmeier,L. Waldschmidt,1
G. Sakai,A. Hunt,1
A. Hunt,M. Mavraj,1
