Source,Target,Weight
S. Falette,M. Hasebe,3
J. Willems,A. Rebi\u0107,3
J. Willems,S. Haller,3
T. Chandler,S. Falette,2
S. Falette,L. Hradecky,2
M. Hasebe,J. Willems,2
M. Hasebe,K. Boateng,2
K. Boateng,D. Abraham,2
L. Hradecky,S. Falette,2
K. Boateng,S. Falette,2
A. Rebi\u0107,T. Chandler,2
J. de Guzm\u00e1n,J. Willems,1
A. Rebi\u0107,S. Haller,1
J. Willems,M. Hasebe,1
S. Haller,J. Willems,1
D. Abraham,T. Chandler,1
S. Haller,J. de Guzm\u00e1n,1
D. Abraham,S. Falette,1
D. Abraham,A. Rebi\u0107,1
A. Rebi\u0107,M. Hasebe,1
S. Falette,D. Abraham,1
D. Abraham,K. Boateng,1
S. Haller,M. Hasebe,1
S. Haller,A. Rebi\u0107,1
T. Chandler,D. Abraham,1
S. Falette,J. Willems,1
M. Hasebe,A. Rebi\u0107,1
T. Chandler,K. Boateng,1
K. Boateng,L. Jovi\u0107,1
A. Rebi\u0107,S. Falette,1
M. Hasebe,T. Chandler,1
S. Falette,A. Rebi\u0107,1
A. Rebi\u0107,D. Abraham,1
A. Rebi\u0107,J. Willems,1
D. Abraham,J. Willems,1
