Name,Field Time,Position_DEF,Position_FWD,Position_GKP,Position_MID,Foot_left,Foot_right
M. Philipp,8,0,1,0,0,0,1
G. Castro,43,0,0,0,1,0,1
J. Weigl,64,0,0,0,1,0,1
N. Suboti\u0107,90,1,0,0,0,0,1
A. Yarmolenko,90,0,1,0,0,1,0
R. B\u00fcrki,90,0,0,1,0,0,1
S. Papastathopoulos,90,1,0,0,0,0,1
C. Pulisic,90,0,0,0,1,0,1
N. \u015eahin,90,0,0,0,1,1,0
Rapha\u00ebl Guerreiro,90,1,0,0,0,1,0
M. Schmelzer,90,1,0,0,0,1,0
A. Sch\u00fcrrle,82,0,1,0,0,0,1
S. Kagawa,47,0,0,0,1,0,1
M. Dahoud,26,0,0,0,1,0,1
