Source,Target,Weight
Pedro Mendes,B. Lecomte,3
G. Sio,R. Aguilar,3
C. Ninga,Pedro Mendes,2
N. Mukiele,G. Sio,2
R. Aguilar,G. Sio,2
N. Mukiele,P. Lasne,2
B. Lecomte,N. Mukiele,2
B. Lecomte,G. Sio,1
E. Skhiri,N. Mukiele,1
P. Lasne,J. Roussillon,1
J. Roussillon,B. Lecomte,1
E. Skhiri,B. Lecomte,1
R. Aguilar,E. Skhiri,1
B. Lecomte,R. Aguilar,1
G. Sio,N. Mukiele,1
N. Mukiele,E. Skhiri,1
S. Sess\u00e8gnon,P. Lasne,1
P. Lasne,R. Aguilar,1
P. Lasne,G. Sio,1
P. Lasne,E. Skhiri,1
R. Aguilar,Hilton,1
B. Lecomte,P. Lasne,1
G. Sio,P. Lasne,1
Hilton,B. Lecomte,1
P. Lasne,C. Ninga,1
R. Aguilar,N. Mukiele,1
Hilton,N. Mukiele,1
E. Skhiri,S. Sess\u00e8gnon,1
R. Aguilar,P. Lasne,1
N. Mukiele,B. Lecomte,1
B. Lecomte,Hilton,1
N. Mukiele,R. Aguilar,1
G. Sio,Pedro Mendes,1
B. Lecomte,C. Ninga,1
