Source,Target,Weight
San Jos\u00e9,I\u00f1igo C\u00f3rdoba,3
Ra\u00fal Garc\u00eda,Iturraspe,3
I\u00f1aki Williams,Ra\u00fal Garc\u00eda,3
De Marcos,I\u00f1aki Williams,2
Unai N\u00fa\u00f1ez,De Marcos,2
Balenziaga,\u00cd\u00f1igo Mart\u00ednez,2
I\u00f1igo C\u00f3rdoba,De Marcos,2
De Marcos,Unai N\u00fa\u00f1ez,2
\u00cd\u00f1igo Mart\u00ednez,Ra\u00fal Garc\u00eda,2
Susaeta,\u00cd\u00f1igo Mart\u00ednez,2
Iturraspe,Ra\u00fal Garc\u00eda,2
Arrizabalaga,Ra\u00fal Garc\u00eda,1
Ra\u00fal Garc\u00eda,Balenziaga,1
Iturraspe,De Marcos,1
Ra\u00fal Garc\u00eda,Arrizabalaga,1
Unai N\u00fa\u00f1ez,Arrizabalaga,1
Unai N\u00fa\u00f1ez,San Jos\u00e9,1
I\u00f1aki Williams,\u00cd\u00f1igo Mart\u00ednez,1
Susaeta,De Marcos,1
Ra\u00fal Garc\u00eda,Unai N\u00fa\u00f1ez,1
Ra\u00fal Garc\u00eda,De Marcos,1
I\u00f1igo C\u00f3rdoba,Iturraspe,1
Iturraspe,San Jos\u00e9,1
Unai N\u00fa\u00f1ez,Ra\u00fal Garc\u00eda,1
\u00cd\u00f1igo Mart\u00ednez,De Marcos,1
Ra\u00fal Garc\u00eda,I\u00f1aki Williams,1
\u00cd\u00f1igo Mart\u00ednez,Susaeta,1
Balenziaga,Unai N\u00fa\u00f1ez,1
Ra\u00fal Garc\u00eda,Susaeta,1
Susaeta,Unai N\u00fa\u00f1ez,1
Iturraspe,Unai N\u00fa\u00f1ez,1
De Marcos,Susaeta,1
I\u00f1igo C\u00f3rdoba,Susaeta,1
\u00cd\u00f1igo Mart\u00ednez,I\u00f1igo C\u00f3rdoba,1
De Marcos,Balenziaga,1
I\u00f1igo C\u00f3rdoba,Balenziaga,1
\u00cd\u00f1igo Mart\u00ednez,San Jos\u00e9,1
Ra\u00fal Garc\u00eda,\u00cd\u00f1igo Mart\u00ednez,1
Iturraspe,I\u00f1igo C\u00f3rdoba,1
Balenziaga,Ra\u00fal Garc\u00eda,1
Unai N\u00fa\u00f1ez,Iturraspe,1
De Marcos,Ra\u00fal Garc\u00eda,1
Arrizabalaga,Balenziaga,1
De Marcos,Iturraspe,1
