Source,Target,Weight
A. Smith,S. Francis,7
J. King,A. Smith,5
N. Ak\u00e9,A. Begovi\u0107,3
S. Francis,S. Cook,3
J. King,D. Gosling,3
L. Cook,J. King,3
C. Wilson,N. Ak\u00e9,3
S. Cook,N. Ak\u00e9,3
N. Ak\u00e9,S. Cook,2
A. Begovi\u0107,S. Francis,2
S. Francis,L. Cook,2
C. Wilson,J. King,2
S. Francis,D. Gosling,2
S. Francis,N. Ak\u00e9,2
J. Stanislas,C. Daniels,2
C. Daniels,J. Stanislas,2
D. Gosling,S. Cook,2
J. King,S. Francis,2
L. Cook,S. Francis,2
N. Ak\u00e9,C. Wilson,2
D. Gosling,A. Smith,2
A. Smith,L. Cook,2
A. Begovi\u0107,C. Wilson,2
D. Gosling,L. Cook,2
S. Francis,C. Wilson,2
N. Ak\u00e9,D. Gosling,1
S. Cook,C. Daniels,1
C. Daniels,L. Cook,1
N. Ak\u00e9,J. Stanislas,1
D. Gosling,N. Ak\u00e9,1
D. Gosling,J. King,1
S. Cook,D. Gosling,1
D. Gosling,C. Wilson,1
A. Smith,D. Gosling,1
C. Daniels,D. Gosling,1
S. Francis,A. Begovi\u0107,1
S. Francis,J. King,1
C. Daniels,J. King,1
A. Smith,J. King,1
S. Francis,C. Daniels,1
C. Wilson,A. Smith,1
N. Ak\u00e9,C. Daniels,1
A. Begovi\u0107,J. King,1
L. Cook,S. Cook,1
C. Wilson,D. Gosling,1
S. Cook,S. Francis,1
N. Ak\u00e9,J. King,1
A. Smith,S. Cook,1
C. Wilson,A. Begovi\u0107,1
S. Cook,J. King,1
J. Stanislas,A. Begovi\u0107,1
J. King,N. Ak\u00e9,1
D. Gosling,C. Daniels,1
A. Begovi\u0107,A. Smith,1
S. Francis,A. Smith,1
S. Cook,C. Wilson,1
L. Cook,D. Gosling,1
L. Cook,C. Wilson,1
N. Ak\u00e9,L. Cook,1
S. Cook,L. Cook,1
D. Gosling,J. Stanislas,1
S. Cook,A. Smith,1
C. Daniels,N. Ak\u00e9,1
J. Stanislas,C. Wilson,1
C. Wilson,S. Francis,1
C. Wilson,S. Cook,1
J. King,J. Stanislas,1
L. Cook,A. Smith,1
