Source,Target,Weight
M. Schmelzer,Rapha\u00ebl Guerreiro,4
J. Weigl,N. \u015eahin,3
Rapha\u00ebl Guerreiro,J. Sancho,3
J. Weigl,\u0141. Piszczek,2
N. \u015eahin,M. Schmelzer,2
\u0141. Piszczek,J. Weigl,2
\u0141. Piszczek,C. Pulisic,2
N. \u015eahin,Rapha\u00ebl Guerreiro,2
Rapha\u00ebl Guerreiro,M. Reus,2
M. Reus,J. Weigl,2
J. Sancho,M. Reus,2
M. Schmelzer,\u0141. Piszczek,2
M. Reus,J. Sancho,2
Rapha\u00ebl Guerreiro,M. Schmelzer,2
Rapha\u00ebl Guerreiro,J. Weigl,1
M. Akanji,C. Pulisic,1
N. \u015eahin,J. Weigl,1
J. Weigl,C. Pulisic,1
J. Sancho,M. Akanji,1
\u0141. Piszczek,N. \u015eahin,1
C. Pulisic,J. Weigl,1
M. Schmelzer,M. Akanji,1
C. Pulisic,M. Schmelzer,1
\u0141. Piszczek,M. Reus,1
M. Reus,Rapha\u00ebl Guerreiro,1
\u0141. Piszczek,M. Schmelzer,1
M. Schmelzer,R. B\u00fcrki,1
J. Sancho,Rapha\u00ebl Guerreiro,1
J. Sancho,N. \u015eahin,1
J. Sancho,M. Schmelzer,1
J. Weigl,M. Reus,1
\u0141. Piszczek,R. B\u00fcrki,1
M. Reus,N. \u015eahin,1
C. Pulisic,\u0141. Piszczek,1
R. B\u00fcrki,J. Weigl,1
R. B\u00fcrki,\u0141. Piszczek,1
N. \u015eahin,J. Sancho,1
C. Pulisic,M. Reus,1
J. Weigl,M. Schmelzer,1
M. Akanji,\u0141. Piszczek,1
