Source,Target,Weight
L. \u00d6ztunali,S. Serdar,2
J. Gbamin,L. \u00d6ztunali,2
S. Bell,Y. Muto,1
D. Latza,J. Gbamin,1
Y. Muto,L. \u00d6ztunali,1
D. Brosinski,S. Serdar,1
P. De Blasis,Y. Muto,1
S. Serdar,Y. Muto,1
P. De Blasis,D. Latza,1
Y. Muto,P. De Blasis,1
S. Serdar,J. Gbamin,1
D. Latza,S. Serdar,1
S. Serdar,P. De Blasis,1
L. \u00d6ztunali,S. Bell,1
P. De Blasis,J. Gbamin,1
S. Serdar,A. Diallo,1
S. Serdar,L. \u00d6ztunali,1
L. \u00d6ztunali,J. Gbamin,1
Y. Muto,D. Latza,1
A. Diallo,D. Brosinski,1
J. Gbamin,P. De Blasis,1
