Name,Field Time,Position_DEF,Position_FWD,Position_GKP,Position_MID,Foot_left,Foot_right
B. Sarr,57,0,0,0,1,0,1
M. Lopez,72,0,0,0,1,0,1
F. Thauvin,79,0,1,0,0,1,0
S. Mandanda,90,0,0,1,0,0,1
M. Sanson,90,0,0,0,1,0,1
A. Rami,90,1,0,0,0,0,1
Luiz Gustavo,90,0,0,0,1,1,0
D. Payet,90,0,0,0,1,0,1
J. Amavi,90,1,0,0,0,1,0
Rolando,90,1,0,0,0,0,1
V. Germain,90,0,1,0,0,0,1
H. Sakai,33,1,0,0,0,0,1
A. Zambo Anguissa,18,0,0,0,1,0,1
L. Ocampos,11,0,1,0,0,0,1
