Source,Target,Weight
M. Olsson,T. Carroll,3
K. Naughton,L. Narsingh,2
A. Mawson,M. Olsson,2
K. Naughton,L. Fer,2
T. Carroll,M. Olsson,2
\u0141. Fabia\u0144ski,K. Naughton,1
L. Fer,J. Ayew,1
J. Ayew,M. Olsson,1
K. Naughton,\u0141. Fabia\u0144ski,1
M. Olsson,A. Mawson,1
\u0141. Fabia\u0144ski,J. Ayew,1
T. Carroll,A. Mawson,1
F. Fern\u00e1ndez,L. Britton,1
F. Fern\u00e1ndez,A. Mawson,1
L. Britton,A. Mawson,1
T. Abraham,A. Mawson,1
A. Mawson,L. Fer,1
L. Narsingh,F. Fern\u00e1ndez,1
A. Mawson,K. Naughton,1
L. Narsingh,J. Ayew,1
T. Abraham,T. Carroll,1
A. Mawson,\u0141. Fabia\u0144ski,1
J. Ayew,K. Naughton,1
J. Ayew,T. Abraham,1
T. Carroll,T. Abraham,1
K. Naughton,T. Carroll,1
M. Olsson,J. Ayew,1
L. Fer,L. Narsingh,1
L. Britton,K. Naughton,1
L. Narsingh,K. Naughton,1
L. Fer,K. Naughton,1
T. Carroll,K. Naughton,1
K. Naughton,L. Britton,1
