Source,Target,Weight
N. Redmond,W. Hoedt,3
S. Davis,N. Redmond,3
Oriol Romeu,C\u00e9dric Soares,3
J. Stephens,Oriol Romeu,3
R. Bertrand,N. Redmond,3
C\u00e9dric Soares,Oriol Romeu,3
W. Hoedt,J. Stephens,3
N. Redmond,S. Davis,2
C. Austin,R. Bertrand,2
Oriol Romeu,S. Davis,2
N. Redmond,R. Bertrand,2
D. Tadi\u0107,W. Hoedt,2
S. Long,C\u00e9dric Soares,2
J. Stephens,S. Davis,2
W. Hoedt,R. Bertrand,2
C\u00e9dric Soares,C. Austin,1
R. Bertrand,D. Tadi\u0107,1
W. Hoedt,N. Redmond,1
C\u00e9dric Soares,S. Long,1
C\u00e9dric Soares,D. Tadi\u0107,1
S. Davis,C. Austin,1
C\u00e9dric Soares,J. Stephens,1
S. Long,R. Bertrand,1
S. Davis,S. Long,1
C\u00e9dric Soares,W. Hoedt,1
Oriol Romeu,J. Stephens,1
D. Tadi\u0107,C\u00e9dric Soares,1
W. Hoedt,S. Long,1
S. Long,C. Austin,1
Oriol Romeu,D. Tadi\u0107,1
S. Davis,J. Stephens,1
R. Bertrand,S. Long,1
N. Redmond,S. Long,1
R. Bertrand,F. Forster,1
J. Stephens,W. Hoedt,1
R. Bertrand,W. Hoedt,1
F. Forster,J. Stephens,1
W. Hoedt,Oriol Romeu,1
C. Austin,N. Redmond,1
J. Stephens,C\u00e9dric Soares,1
