Source,Target,Weight
E. Krafth,A. Poli,3
F. Helander,G. Gonz\u00e1lez,2
A. Poli,S. Verdi,2
A. Poli,E. Krafth,2
G. Donsah,E. Pulgar,1
S. Verdi,E. Krafth,1
F. Helander,A. Mirante,1
A. Mirante,A. Masina,1
F. Di Francesco,F. Helander,1
E. Pulgar,R. Palacio,1
S. Verdi,E. Pulgar,1
G. Gonz\u00e1lez,F. Di Francesco,1
A. Masina,A. Mirante,1
E. Pulgar,A. Poli,1
F. Di Francesco,G. Donsah,1
A. Mirante,E. Krafth,1
E. Pulgar,F. Helander,1
A. Mirante,S. Verdi,1
E. Krafth,E. Pulgar,1
A. Poli,F. Helander,1
S. Verdi,R. Palacio,1
R. Palacio,F. Di Francesco,1
G. Gonz\u00e1lez,A. Mirante,1
R. Palacio,S. Verdi,1
