Name,Field Time,Position_DEF,Position_FWD,Position_GKP,Position_MID,Foot_left,Foot_right
M. Rojo,46,1,0,0,0,1,0
J. Lingard,76,0,0,0,1,0,1
Ander Herrera,82,0,0,0,1,0,1
David de Gea,90,0,0,1,0,0,1
A. Valencia,90,1,0,0,0,0,1
A. Martial,90,0,1,0,0,0,1
C. Smalling,90,1,0,0,0,0,1
M. Rashford,90,0,1,0,0,0,1
R. Lukaku,90,0,1,0,0,1,0
N. Mati\u0107,90,0,0,0,1,1,0
A. Young,90,1,0,0,0,0,1
V. Lindel\u00f6f,44,1,0,0,0,0,1
Z. Ibrahimovi\u0107,14,0,1,0,0,0,1
Juan Mata,8,0,0,0,1,1,0
