Source,Target,Weight
C. Lombardi,L. Memushaj,3
L. Venuti,A. Costa,3
L. Memushaj,N. Viola,3
L. Memushaj,E. Brignola,3
L. Memushaj,C. Lombardi,3
B. Djimsiti,C. Lombardi,2
A. Costa,V. Belec,2
V. Belec,A. Costa,2
F. Lucioni,C. Lombardi,2
V. Belec,G. Pu\u015fca\u015f,2
B. Djimsiti,L. Memushaj,2
G. Pu\u015fca\u015f,L. Memushaj,2
N. Viola,L. Venuti,2
C. Lombardi,V. Belec,2
G. Pu\u015fca\u015f,F. Lucioni,2
G. Pu\u015fca\u015f,B. Djimsiti,1
N. Viola,B. Djimsiti,1
N. Viola,C. Lombardi,1
N. Viola,A. Costa,1
B. Djimsiti,E. Brignola,1
A. Costa,G. Pu\u015fca\u015f,1
V. Belec,B. Djimsiti,1
N. Viola,G. Pu\u015fca\u015f,1
L. Memushaj,G. Pu\u015fca\u015f,1
A. Costa,L. Venuti,1
E. Brignola,A. Costa,1
E. Brignola,B. Djimsiti,1
A. Costa,L. Memushaj,1
C. Lombardi,L. Venuti,1
A. Costa,M. Coda,1
A. Costa,N. Viola,1
E. Brignola,L. Memushaj,1
N. Viola,L. Memushaj,1
L. Memushaj,M. Coda,1
G. Pu\u015fca\u015f,L. Venuti,1
L. Venuti,E. Brignola,1
F. Lucioni,G. Pu\u015fca\u015f,1
B. Djimsiti,V. Belec,1
C. Lombardi,B. Djimsiti,1
B. Djimsiti,N. Viola,1
L. Venuti,N. Viola,1
B. Djimsiti,F. Lucioni,1
M. Coda,L. Memushaj,1
L. Venuti,B. Djimsiti,1
E. Brignola,L. Venuti,1
M. Coda,B. Djimsiti,1
L. Memushaj,B. Djimsiti,1
E. Brignola,N. Viola,1
