Source,Target,Weight
A. Oxlade-Chamberlain,J. Gomez,2
E. Can,J. Gomez,2
D. Lovren,J. Milner,1
Mohamed Salah,E. Can,1
J. Gomez,E. Can,1
L. Karius,A. Oxlade-Chamberlain,1
Philippe Coutinho,A. Oxlade-Chamberlain,1
J. Matip,J. Gomez,1
E. Can,D. Lovren,1
J. Milner,Philippe Coutinho,1
A. Oxlade-Chamberlain,Mohamed Salah,1
J. Gomez,L. Karius,1
D. Lovren,J. Gomez,1
J. Gomez,A. Oxlade-Chamberlain,1
L. Karius,D. Lovren,1
Mohamed Salah,Roberto Firmino,1
J. Gomez,Roberto Firmino,1
J. Gomez,J. Matip,1
J. Gomez,D. Lovren,1
Roberto Firmino,A. Oxlade-Chamberlain,1
Roberto Firmino,J. Gomez,1
J. Gomez,Mohamed Salah,1
D. Lovren,L. Karius,1
A. Oxlade-Chamberlain,Philippe Coutinho,1
