Source,Target,Weight
B. Pel\u00e9,M. Deplagne,3
M. Deplagne,F. Bellugou,1
R. Walter,O. Vizcarrondo,1
F. Bellugou,O. Vizcarrondo,1
C. H\u00e9relle,F. Bellugou,1
O. Vizcarrondo,B. Pel\u00e9,1
M. Deplagne,R. Walter,1
F. Bellugou,C. H\u00e9relle,1
B. Nivet,M. Deplagne,1
M. Deplagne,B. Nivet,1
M. Deplagne,B. Pel\u00e9,1
O. Vizcarrondo,S. Grandsir,1
S. Grandsir,B. Nivet,1
E. Zelazny,O. Vizcarrondo,1
O. Vizcarrondo,A. Niane,1
C. H\u00e9relle,E. Zelazny,1
B. Nivet,F. Bellugou,1
A. Niane,B. Nivet,1
F. Bellugou,B. Pel\u00e9,1
