Source,Target,Weight
L. Ocampos,F. Thauvin,3
F. Thauvin,H. Sakai,2
H. Sakai,A. Rami,2
Luiz Gustavo,A. Zambo Anguissa,2
Luiz Gustavo,Rolando,2
D. Payet,L. Ocampos,2
H. Sakai,A. Zambo Anguissa,2
A. Zambo Anguissa,D. Payet,2
Rolando,Luiz Gustavo,1
A. Zambo Anguissa,Luiz Gustavo,1
A. Zambo Anguissa,A. Rami,1
A. Zambo Anguissa,H. Sakai,1
J. Amavi,Luiz Gustavo,1
S. Mandanda,H. Sakai,1
F. Thauvin,C. N'Jie,1
C. N'Jie,F. Thauvin,1
Luiz Gustavo,F. Thauvin,1
Rolando,S. Mandanda,1
F. Thauvin,A. Zambo Anguissa,1
S. Mandanda,Rolando,1
A. Rami,Luiz Gustavo,1
A. Rami,A. Zambo Anguissa,1
A. Rami,S. Mandanda,1
L. Ocampos,A. Zambo Anguissa,1
A. Zambo Anguissa,F. Thauvin,1
F. Thauvin,L. Ocampos,1
Rolando,J. Amavi,1
A. Zambo Anguissa,L. Ocampos,1
