Source,Target,Weight
J. Gomez,J. Milner,6
J. Milner,J. Gomez,5
A. Robertson,R. Klavan,5
R. Klavan,A. Robertson,4
J. Gomez,J. Matip,4
A. Robertson,Roberto Firmino,4
Roberto Firmino,A. Robertson,4
S. Man\u00e9,J. Matip,4
R. Klavan,G. Wijnaldum,4
J. Milner,S. Man\u00e9,3
A. Robertson,D. Sturridge,3
J. Henderson,R. Klavan,3
J. Milner,Roberto Firmino,3
J. Henderson,J. Milner,3
D. Sturridge,S. Man\u00e9,3
J. Matip,J. Henderson,3
R. Klavan,J. Gomez,3
R. Klavan,J. Matip,2
J. Milner,J. Henderson,2
A. Robertson,J. Henderson,2
J. Henderson,J. Gomez,2
S. Man\u00e9,J. Gomez,2
J. Gomez,G. Wijnaldum,2
G. Wijnaldum,Roberto Firmino,2
J. Milner,J. Matip,2
J. Matip,A. Robertson,2
J. Gomez,J. Henderson,2
G. Wijnaldum,A. Robertson,2
Roberto Firmino,J. Milner,2
J. Matip,J. Milner,2
J. Henderson,J. Matip,2
J. Matip,J. Gomez,2
Roberto Firmino,J. Henderson,1
S. Man\u00e9,Roberto Firmino,1
J. Gomez,S. Man\u00e9,1
D. Sturridge,J. Milner,1
G. Wijnaldum,J. Milner,1
J. Matip,D. Sturridge,1
J. Gomez,R. Klavan,1
S. Man\u00e9,J. Milner,1
J. Matip,S. Mignolet,1
Roberto Firmino,J. Gomez,1
R. Klavan,J. Milner,1
S. Mignolet,R. Klavan,1
J. Matip,Roberto Firmino,1
Roberto Firmino,G. Wijnaldum,1
A. Robertson,G. Wijnaldum,1
D. Sturridge,R. Klavan,1
J. Milner,R. Klavan,1
Roberto Firmino,R. Klavan,1
G. Wijnaldum,J. Gomez,1
S. Man\u00e9,A. Robertson,1
J. Milner,D. Sturridge,1
Roberto Firmino,S. Man\u00e9,1
J. Milner,A. Robertson,1
J. Henderson,Roberto Firmino,1
A. Robertson,J. Milner,1
Roberto Firmino,D. Sturridge,1
J. Henderson,A. Robertson,1
G. Wijnaldum,R. Klavan,1
G. Wijnaldum,J. Henderson,1
J. Matip,S. Man\u00e9,1
J. Matip,R. Klavan,1
R. Klavan,J. Henderson,1
