Source,Target,Weight
\u00cd\u00f1igo Mart\u00ednez,Arrizabalaga,1
\u00cd\u00f1igo Mart\u00ednez,I\u00f1igo C\u00f3rdoba,1
I\u00f1aki Williams,Lekue,1
Iturraspe,\u00cd\u00f1igo Mart\u00ednez,1
Vesga,I\u00f1aki Williams,1
I\u00f1igo C\u00f3rdoba,Vesga,1
Vesga,\u00cd\u00f1igo Mart\u00ednez,1
Arrizabalaga,Vesga,1
\u00cd\u00f1igo Mart\u00ednez,Lekue,1
Yeray,Arrizabalaga,1
I\u00f1igo C\u00f3rdoba,Yeray,1
Arrizabalaga,\u00cd\u00f1igo Mart\u00ednez,1
Lekue,Arrizabalaga,1
Lekue,Yeray,1
Arrizabalaga,I\u00f1aki Williams,1
Susaeta,I\u00f1igo C\u00f3rdoba,1
I\u00f1igo C\u00f3rdoba,Saborit,1
Yeray,Susaeta,1
Yeray,I\u00f1igo C\u00f3rdoba,1
I\u00f1aki Williams,San Jos\u00e9,1
Vesga,I\u00f1igo C\u00f3rdoba,1
Saborit,Iturraspe,1
San Jos\u00e9,Vesga,1
