Source,Target,Weight
M. Arnold,J. Guilavogui,4
J. Guilavogui,Y. Mall\u0131,3
M. Tisserand,M. Arnold,3
P. Verhaegh,D. Didavi,2
J. Guilavogui,P. Verhaegh,2
P. Verhaegh,M. Tisserand,2
P. Verhaegh,D. Origi,2
D. Didavi,M. Tisserand,2
J. Guilavogui,M. Tisserand,2
Y. Mall\u0131,P. Verhaegh,2
D. Origi,P. Verhaegh,2
M. Arnold,D. Didavi,2
D. Didavi,Y. Mall\u0131,2
J. Brooks,R. Knoche,1
Y. Mall\u0131,K. Casteels,1
K. Casteels,M. G\u00f3mez,1
M. Tisserand,J. Guilavogui,1
D. Didavi,J. Brooks,1
R. Knoche,J. Guilavogui,1
D. Origi,R. Knoche,1
M. Tisserand,D. Didavi,1
P. Verhaegh,J. Guilavogui,1
J. Guilavogui,D. Origi,1
J. Guilavogui,R. Knoche,1
R. Knoche,M. Arnold,1
D. Origi,D. Didavi,1
R. Knoche,P. Verhaegh,1
D. Didavi,P. Verhaegh,1
Y. Mall\u0131,D. Origi,1
D. Origi,J. Guilavogui,1
D. Didavi,J. Guilavogui,1
P. Verhaegh,M. Arnold,1
M. Tisserand,Y. Mall\u0131,1
M. Tisserand,J. Brooks,1
Y. Mall\u0131,M. Tisserand,1
M. G\u00f3mez,D. Didavi,1
J. Brooks,Y. Mall\u0131,1
Y. Mall\u0131,M. Arnold,1
