Name,Field Time,Position_DEF,Position_FWD,Position_GKP,Position_MID,Foot_left,Foot_right
D. Mili\u010devi\u0107,44,0,0,0,1,0,1
N. Roux,79,0,1,0,0,0,1
E. Rivi\u00e8re,88,0,1,0,0,0,1
Iv\u00e1n Balliu,90,1,0,0,0,0,1
J. Palmieri,90,1,0,0,0,1,0
E. Kawashima,90,0,0,1,0,0,1
G. Poblete,90,0,0,0,1,0,1
M. Dossevi,90,0,0,0,1,0,1
J. Rivierez,90,1,0,0,0,0,1
R. Cohade,90,0,0,0,1,0,1
M. Niakhat\u00e9,90,1,0,0,0,1,0
D. Lempereur,46,1,0,0,0,0,0
I. Niane,11,0,1,0,0,0,1
O. Nguette,2,0,1,0,0,0,1
