Source,Target,Weight
F. Quagliarella,B. Bereszy\u0144ski,2
M. Silvestre,\u00c9. Barreto,1
F. Quagliarella,L. Torreira,1
B. Bereszy\u0144ski,F. Quagliarella,1
G. Ram\u00edrez,G. Caprari,1
B. Bereszy\u0144ski,E. Viviano,1
E. Viviano,F. Quagliarella,1
L. Torreira,G. Ram\u00edrez,1
G. Ferrari,M. Silvestre,1
B. Bereszy\u0144ski,M. Silvestre,1
M. Silvestre,G. Ferrari,1
\u00c9. Barreto,B. Bereszy\u0144ski,1
\u00c9. Barreto,G. Caprari,1
B. Bereszy\u0144ski,\u00c9. Barreto,1
\u00c9. Barreto,F. Quagliarella,1
G. Caprari,\u00c9. Barreto,1
