Source,Target,Weight
A. Kolarov,Juan Jesus,3
M. Gonalons,K. Strootman,2
E. D\u017eeko,Bruno Peres,2
K. Strootman,D. Perotti,2
D. Perotti,A. Kolarov,2
Alisson,A. Kolarov,2
C. \u00dcnder,Alisson,2
F. Fazio,M. Gonalons,1
Bruno Peres,F. Fazio,1
Juan Jesus,F. Fazio,1
K. Strootman,A. Kolarov,1
F. Fazio,C. \u00dcnder,1
Juan Jesus,M. Gonalons,1
Juan Jesus,E. D\u017eeko,1
Bruno Peres,E. D\u017eeko,1
Juan Jesus,L. Pellegrini,1
M. Gonalons,C. \u00dcnder,1
F. Fazio,Bruno Peres,1
A. Kolarov,E. D\u017eeko,1
Bruno Peres,C. \u00dcnder,1
L. Pellegrini,F. Fazio,1
A. Kolarov,K. Strootman,1
C. \u00dcnder,M. Gonalons,1
