Source,Target,Weight
A. Masiello,R. Freuler,7
H. Hateboer,Rafael Tol\u00f3i,4
R. Freuler,B. Cristante,4
B. Cristante,M. de Roon,4
R. Gosens,A. Masiello,4
Rafael Tol\u00f3i,J. Palomino,4
Rafael Tol\u00f3i,M. de Roon,4
A. Petagna,H. Hateboer,4
R. Freuler,A. G\u00f3mez,3
H. Hateboer,B. Cristante,3
T. Castagne,Rafael Tol\u00f3i,3
R. Freuler,A. Masiello,3
A. G\u00f3mez,A. Petagna,3
A. Masiello,R. Gosens,3
M. de Roon,H. Hateboer,3
R. Gosens,B. Cristante,2
A. Petagna,B. Cristante,2
R. Gosens,R. Freuler,2
B. Cristante,R. Freuler,2
J. Palomino,Rafael Tol\u00f3i,2
A. Petagna,T. Castagne,2
H. Hateboer,A. Petagna,2
J. Palomino,A. Masiello,2
T. Castagne,A. Petagna,2
A. Petagna,R. Freuler,2
J. Palomino,R. Gosens,2
M. de Roon,A. Petagna,2
B. Cristante,A. Petagna,2
B. Cristante,A. Masiello,2
B. Cristante,A. G\u00f3mez,2
T. Castagne,B. Cristante,2
B. Cristante,T. Castagne,2
P. Gollini,A. Masiello,2
A. Masiello,P. Gollini,2
R. Freuler,A. Petagna,1
P. Gollini,H. Hateboer,1
R. Freuler,R. Gosens,1
Rafael Tol\u00f3i,A. Petagna,1
B. Cristante,J. Palomino,1
Rafael Tol\u00f3i,A. Masiello,1
M. de Roon,T. Castagne,1
M. de Roon,Rafael Tol\u00f3i,1
A. Masiello,H. Hateboer,1
H. Hateboer,M. de Roon,1
A. Masiello,T. Castagne,1
A. Petagna,Rafael Tol\u00f3i,1
J. Palomino,B. Cristante,1
T. Castagne,A. Masiello,1
A. Masiello,J. Palomino,1
P. Gollini,Rafael Tol\u00f3i,1
R. Freuler,Rafael Tol\u00f3i,1
A. G\u00f3mez,P. Gollini,1
R. Freuler,H. Hateboer,1
A. G\u00f3mez,R. Gosens,1
B. Cristante,R. Gosens,1
A. Petagna,P. Gollini,1
A. G\u00f3mez,R. Freuler,1
A. Masiello,B. Cristante,1
H. Hateboer,A. G\u00f3mez,1
M. de Roon,A. Masiello,1
M. de Roon,R. Freuler,1
P. Gollini,J. Palomino,1
Rafael Tol\u00f3i,T. Castagne,1
R. Gosens,M. de Roon,1
J. Palomino,R. Freuler,1
Rafael Tol\u00f3i,B. Cristante,1
R. Freuler,J. Palomino,1
R. Freuler,P. Gollini,1
M. de Roon,R. Gosens,1
Rafael Tol\u00f3i,H. Hateboer,1
