Name,Field Time,Position_DEF,Position_FWD,Position_GKP,Position_MID,Foot_left,Foot_right
J. Pla\u0161il,66,0,0,0,1,0,1
Malcom,66,0,1,0,0,1,0
G. Laborde,83,0,1,0,0,1,0
F. Kamano,90,0,1,0,0,0,1
Pablo,90,1,0,0,0,0,1
B. Costil,90,0,0,1,0,0,1
Y. Sankhar\u00e9,90,0,0,0,1,1,0
L. Lerager,90,0,0,0,1,0,1
Y. Sabaly,90,1,0,0,0,0,1
J. Kound\u00e9,90,1,0,0,0,0,1
M. Poundj\u00e9,90,1,0,0,0,1,0
I. Lewczuk,24,1,0,0,0,0,1
S. Me\u00eft\u00e9,24,0,0,0,1,0,1
V. Vada,7,0,0,0,1,0,1
