Source,Target,Weight
D. Zagadou,N. \u015eahin,3
A. Yarmolenko,G. Castro,2
\u0141. Piszczek,S. Papastathopoulos,2
N. \u015eahin,C. Pulisic,2
\u0141. Piszczek,D. Zagadou,2
\u00d6. Toprak,R. B\u00fcrki,2
\u00d6. Toprak,D. Zagadou,2
R. B\u00fcrki,N. \u015eahin,2
N. \u015eahin,D. Zagadou,2
G. Castro,A. Yarmolenko,1
G. Castro,\u0141. Piszczek,1
D. Zagadou,\u0141. Piszczek,1
\u0141. Piszczek,\u00d6. Toprak,1
C. Pulisic,D. Zagadou,1
A. Yarmolenko,\u00d6. Toprak,1
A. Yarmolenko,C. Pulisic,1
S. Papastathopoulos,\u0141. Piszczek,1
D. Zagadou,\u00d6. Toprak,1
N. \u015eahin,S. Papastathopoulos,1
R. B\u00fcrki,\u0141. Piszczek,1
S. Papastathopoulos,\u00d6. Toprak,1
R. B\u00fcrki,\u00d6. Toprak,1
\u00d6. Toprak,A. Yarmolenko,1
C. Pulisic,\u0141. Piszczek,1
N. \u015eahin,\u00d6. Toprak,1
D. Zagadou,R. B\u00fcrki,1
N. \u015eahin,S. Kagawa,1
G. Castro,S. Kagawa,1
S. Papastathopoulos,R. B\u00fcrki,1
S. Papastathopoulos,D. Zagadou,1
\u0141. Piszczek,N. \u015eahin,1
S. Kagawa,S. Papastathopoulos,1
D. Zagadou,S. Kagawa,1
N. \u015eahin,\u0141. Piszczek,1
S. Kagawa,N. \u015eahin,1
\u00d6. Toprak,N. \u015eahin,1
R. B\u00fcrki,A. Yarmolenko,1
A. Yarmolenko,R. B\u00fcrki,1
D. Zagadou,G. Castro,1
S. Kagawa,A. Yarmolenko,1
