Source,Target,Weight
M. B\u00fcchel,B. Zuculini,7
A. Ferrari,B. Zuculini,6
Daniel Bessa,M. B\u00fcchel,4
Daniel Bessa,D. Verde,4
D. Verde,Daniel Bessa,4
M. C\u00e1ceres,Daniel Bessa,4
B. Zuculini,Daniel Bessa,3
R\u00f4mulo,Daniel Bessa,3
Nicolas,M. B\u00fcchel,3
B. Zuculini,Nicolas,3
B. Zuculini,A. Ferrari,3
Daniel Bessa,M. C\u00e1ceres,3
B. Zuculini,M. B\u00fcchel,3
M. B\u00fcchel,R\u00f4mulo,2
M. B\u00fcchel,M. C\u00e1ceres,2
Daniel Bessa,R\u00f4mulo,2
M. B\u00fcchel,Daniel Bessa,2
M. B\u00fcchel,Nicolas,2
A. Ferrari,M. C\u00e1ceres,2
A. Caracciolo,Nicolas,2
Nicolas,M. C\u00e1ceres,2
M. C\u00e1ceres,A. Ferrari,2
Daniel Bessa,M. Kean,2
Nicolas,D. Verde,2
R\u00f4mulo,T. Heurtaux,2
B. Zuculini,R\u00f4mulo,2
M. Kean,A. Ferrari,2
T. Heurtaux,M. B\u00fcchel,1
R\u00f4mulo,A. Caracciolo,1
R\u00f4mulo,M. B\u00fcchel,1
R\u00f4mulo,A. Ferrari,1
A. Caracciolo,R\u00f4mulo,1
A. Ferrari,M. B\u00fcchel,1
M. C\u00e1ceres,D. Verde,1
D. Verde,M. B\u00fcchel,1
B. Zuculini,M. Kean,1
M. C\u00e1ceres,R\u00f4mulo,1
M. C\u00e1ceres,M. B\u00fcchel,1
M. B\u00fcchel,A. Ferrari,1
B. Zuculini,D. Verde,1
Nicolas,A. Caracciolo,1
D. Verde,Nicolas,1
T. Heurtaux,B. Zuculini,1
M. C\u00e1ceres,A. Caracciolo,1
M. Kean,M. B\u00fcchel,1
Daniel Bessa,B. Zuculini,1
R\u00f4mulo,D. Verde,1
T. Heurtaux,R\u00f4mulo,1
M. Kean,D. Verde,1
M. C\u00e1ceres,B. Zuculini,1
D. Verde,T. Heurtaux,1
R\u00f4mulo,M. Kean,1
B. Zuculini,M. C\u00e1ceres,1
D. Verde,M. C\u00e1ceres,1
D. Verde,R\u00f4mulo,1
